"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"15540","us",5367.2S,5507.1S,290,"CLINTON:","Yes",15539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15541","what",5367.2S,5507.1S,290,"CLINTON:","Yes",15540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15542","his",5367.2S,5507.1S,290,"CLINTON:","Yes",15541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15543","alternative",5367.2S,5507.1S,290,"CLINTON:","Yes",15542,5.33,1.43,3.61,2.74,6.33,2.2,NA,NA,NA,NA,NA,NA,NA
"15544","would",5367.2S,5507.1S,290,"CLINTON:","Yes",15543,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"15545","be",5367.2S,5507.1S,290,"CLINTON:","Yes",15544,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"15546","but",5367.2S,5507.1S,290,"CLINTON:","Yes",15545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15547","it’s",5367.2S,5507.1S,290,"CLINTON:","Yes",15546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15548","like",5367.2S,5507.1S,290,"CLINTON:","Yes",15547,7.44,1.46,4.4,2.5,6.28,1.45,2,7.52,1.72,6.63,2.2,5.41,2.69
"15549","his",5367.2S,5507.1S,290,"CLINTON:","Yes",15548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15550","plan",5367.2S,5507.1S,290,"CLINTON:","Yes",15549,6.14,1.46,3.86,2.26,6.28,1.93,NA,6.47,1.36,4.77,2.49,6.55,1.53
"15551","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15552","defeat",5367.2S,5507.1S,290,"CLINTON:","Yes",15551,3.74,1.79,4.14,2.49,3.87,2.36,NA,2.97,2.34,5.63,2.43,3.6,2.34
"15553","isis",5367.2S,5507.1S,290,"CLINTON:","Yes",15552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15554","he",5367.2S,5507.1S,290,"CLINTON:","Yes",15553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15555","says",5367.2S,5507.1S,290,"CLINTON:","Yes",15554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15556","it’s",5367.2S,5507.1S,290,"CLINTON:","Yes",15555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15557","a",5367.2S,5507.1S,290,"CLINTON:","Yes",15556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15558","secret",5367.2S,5507.1S,290,"CLINTON:","Yes",15557,5.33,1.96,4.14,2.1,5.41,2.81,NA,NA,NA,NA,NA,NA,NA
"15559","plan",5367.2S,5507.1S,290,"CLINTON:","Yes",15558,6.14,1.46,3.86,2.26,6.28,1.93,NA,6.47,1.36,4.77,2.49,6.55,1.53
"15560","but",5367.2S,5507.1S,290,"CLINTON:","Yes",15559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15561","the",5367.2S,5507.1S,290,"CLINTON:","Yes",15560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15562","only",5367.2S,5507.1S,290,"CLINTON:","Yes",15561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15563","secret",5367.2S,5507.1S,290,"CLINTON:","Yes",15562,5.33,1.96,4.14,2.1,5.41,2.81,NA,NA,NA,NA,NA,NA,NA
"15564","is",5367.2S,5507.1S,290,"CLINTON:","Yes",15563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15565","that",5367.2S,5507.1S,290,"CLINTON:","Yes",15564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15566","he",5367.2S,5507.1S,290,"CLINTON:","Yes",15565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15567","has",5367.2S,5507.1S,290,"CLINTON:","Yes",15566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15568","no",5367.2S,5507.1S,290,"CLINTON:","Yes",15567,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
"15569","plan",5367.2S,5507.1S,290,"CLINTON:","Yes",15568,6.14,1.46,3.86,2.26,6.28,1.93,NA,6.47,1.36,4.77,2.49,6.55,1.53
"15570","so",5367.2S,5507.1S,290,"CLINTON:","Yes",15569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15571","we",5367.2S,5507.1S,290,"CLINTON:","Yes",15570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15572","need",5367.2S,5507.1S,290,"CLINTON:","Yes",15571,5.45,1.82,3.67,2.15,5.06,2.16,NA,NA,NA,NA,NA,NA,NA
"15573","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15574","be",5367.2S,5507.1S,290,"CLINTON:","Yes",15573,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"15575","more",5367.2S,5507.1S,290,"CLINTON:","Yes",15574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15576","precise",5367.2S,5507.1S,290,"CLINTON:","Yes",15575,6.1,1.83,5.25,2.15,6.17,2.23,NA,NA,NA,NA,NA,NA,NA
"15577","in",5367.2S,5507.1S,290,"CLINTON:","Yes",15576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15578","how",5367.2S,5507.1S,290,"CLINTON:","Yes",15577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15579","we",5367.2S,5507.1S,290,"CLINTON:","Yes",15578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15580","talk",5367.2S,5507.1S,290,"CLINTON:","Yes",15579,6.64,1.33,3.38,2.27,6.44,1.86,NA,NA,NA,NA,NA,NA,NA
"15581","about",5367.2S,5507.1S,290,"CLINTON:","Yes",15580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15582","these",5367.2S,5507.1S,290,"CLINTON:","Yes",15581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15583","issues",5367.2S,5507.1S,290,"CLINTON:","Yes",15582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15584","people",5367.2S,5507.1S,290,"CLINTON:","Yes",15583,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"15585","around",5367.2S,5507.1S,290,"CLINTON:","Yes",15584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15586","the",5367.2S,5507.1S,290,"CLINTON:","Yes",15585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15587","word",5367.2S,5507.1S,290,"CLINTON:","Yes",15586,5.77,1.77,4,2.63,6.22,1.8,NA,NA,NA,NA,NA,NA,NA
"15588","follow",5367.2S,5507.1S,290,"CLINTON:","Yes",15587,4.82,1.05,3.76,2.34,4.81,2.43,NA,NA,NA,NA,NA,NA,NA
"15589","our",5367.2S,5507.1S,290,"CLINTON:","Yes",15588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15590","presidential",5367.2S,5507.1S,290,"CLINTON:","Yes",15589,4.95,1.35,4.06,2.24,5.18,2.81,NA,NA,NA,NA,NA,NA,NA
"15591","campaigns",5367.2S,5507.1S,290,"CLINTON:","Yes",15590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15592","so",5367.2S,5507.1S,290,"CLINTON:","Yes",15591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15593","closely",5367.2S,5507.1S,290,"CLINTON:","Yes",15592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15594","trying",5367.2S,5507.1S,290,"CLINTON:","Yes",15593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15595","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15596","get",5367.2S,5507.1S,290,"CLINTON:","Yes",15595,6.09,1.57,3.67,2.03,5.65,1.93,NA,NA,NA,NA,NA,NA,NA
"15597","hints",5367.2S,5507.1S,290,"CLINTON:","Yes",15596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15598","about",5367.2S,5507.1S,290,"CLINTON:","Yes",15597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15599","what",5367.2S,5507.1S,290,"CLINTON:","Yes",15598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15600","we",5367.2S,5507.1S,290,"CLINTON:","Yes",15599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15601","will",5367.2S,5507.1S,290,"CLINTON:","Yes",15600,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"15602","do",5367.2S,5507.1S,290,"CLINTON:","Yes",15601,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"15603","can",5367.2S,5507.1S,290,"CLINTON:","Yes",15602,6.41,1.53,3.14,1.93,6.44,2.19,NA,NA,NA,NA,NA,NA,NA
"15604","they",5367.2S,5507.1S,290,"CLINTON:","Yes",15603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15605","rely",5367.2S,5507.1S,290,"CLINTON:","Yes",15604,5.76,1.61,3.8,2.35,5.05,2.97,NA,5.27,1.17,4.66,2.02,4.38,2.29
"15606","on",5367.2S,5507.1S,290,"CLINTON:","Yes",15605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15607","us",5367.2S,5507.1S,290,"CLINTON:","Yes",15606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15608","are",5367.2S,5507.1S,290,"CLINTON:","Yes",15607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15609","we",5367.2S,5507.1S,290,"CLINTON:","Yes",15608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15610","going",5367.2S,5507.1S,290,"CLINTON:","Yes",15609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15611","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15612","lead",5367.2S,5507.1S,290,"CLINTON:","Yes",15611,5.56,1.76,3.95,2.37,5.22,2.82,NA,NA,NA,NA,NA,NA,NA
"15613","the",5367.2S,5507.1S,290,"CLINTON:","Yes",15612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15614","world",5367.2S,5507.1S,290,"CLINTON:","Yes",15613,6.46,1.57,4.55,2.3,5.12,2.47,NA,6.5,2.03,5.32,2.39,5.26,2.47
"15615","with",5367.2S,5507.1S,290,"CLINTON:","Yes",15614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15616","strength",5367.2S,5507.1S,290,"CLINTON:","Yes",15615,6.73,2.31,5.3,2.83,7.42,2.17,2,7.41,1.5,5.76,1.7,7.21,1.61
"15617","and",5367.2S,5507.1S,290,"CLINTON:","Yes",15616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15618","in",5367.2S,5507.1S,290,"CLINTON:","Yes",15617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15619","accordance",5367.2S,5507.1S,290,"CLINTON:","Yes",15618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15620","with",5367.2S,5507.1S,290,"CLINTON:","Yes",15619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15621","our",5367.2S,5507.1S,290,"CLINTON:","Yes",15620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15622","values",5367.2S,5507.1S,290,"CLINTON:","Yes",15621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15623","that’s",5367.2S,5507.1S,290,"CLINTON:","Yes",15622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15624","what",5367.2S,5507.1S,290,"CLINTON:","Yes",15623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15625","i",5367.2S,5507.1S,290,"CLINTON:","Yes",15624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15626","intend",5367.2S,5507.1S,290,"CLINTON:","Yes",15625,5.75,1.41,3.39,1.99,6.18,1.7,NA,NA,NA,NA,NA,NA,NA
"15627","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15628","do",5367.2S,5507.1S,290,"CLINTON:","Yes",15627,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"15629","i",5367.2S,5507.1S,290,"CLINTON:","Yes",15628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15630","intend",5367.2S,5507.1S,290,"CLINTON:","Yes",15629,5.75,1.41,3.39,1.99,6.18,1.7,NA,NA,NA,NA,NA,NA,NA
"15631","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15632","be",5367.2S,5507.1S,290,"CLINTON:","Yes",15631,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"15633","a",5367.2S,5507.1S,290,"CLINTON:","Yes",15632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15634","leader",5367.2S,5507.1S,290,"CLINTON:","Yes",15633,6.24,1.96,4.96,2.45,6.3,2.17,NA,7.63,1.59,6.27,2.18,7.88,1.6
"15635","of",5367.2S,5507.1S,290,"CLINTON:","Yes",15634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15636","our",5367.2S,5507.1S,290,"CLINTON:","Yes",15635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15637","country",5367.2S,5507.1S,290,"CLINTON:","Yes",15636,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"15638","that",5367.2S,5507.1S,290,"CLINTON:","Yes",15637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15639","people",5367.2S,5507.1S,290,"CLINTON:","Yes",15638,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"15640","can",5367.2S,5507.1S,290,"CLINTON:","Yes",15639,6.41,1.53,3.14,1.93,6.44,2.19,NA,NA,NA,NA,NA,NA,NA
"15641","count",5367.2S,5507.1S,290,"CLINTON:","Yes",15640,5.89,1.37,2.3,1.72,5.17,2.2,NA,NA,NA,NA,NA,NA,NA
"15642","on",5367.2S,5507.1S,290,"CLINTON:","Yes",15641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15643","both",5367.2S,5507.1S,290,"CLINTON:","Yes",15642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15644","here",5367.2S,5507.1S,290,"CLINTON:","Yes",15643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15645","at",5367.2S,5507.1S,290,"CLINTON:","Yes",15644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15646","home",5367.2S,5507.1S,290,"CLINTON:","Yes",15645,7.48,1.7,3.78,2.37,6.77,2.03,NA,7.91,1.63,4.21,2.94,5.9,2.3
"15647","and",5367.2S,5507.1S,290,"CLINTON:","Yes",15646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15648","around",5367.2S,5507.1S,290,"CLINTON:","Yes",15647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15649","the",5367.2S,5507.1S,290,"CLINTON:","Yes",15648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15650","world",5367.2S,5507.1S,290,"CLINTON:","Yes",15649,6.46,1.57,4.55,2.3,5.12,2.47,NA,6.5,2.03,5.32,2.39,5.26,2.47
"15651","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15652","make",5367.2S,5507.1S,290,"CLINTON:","Yes",15651,6.09,1.6,3.67,2.33,6.22,2.32,NA,NA,NA,NA,NA,NA,NA
"15653","decisions",5367.2S,5507.1S,290,"CLINTON:","Yes",15652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15654","that",5367.2S,5507.1S,290,"CLINTON:","Yes",15653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15655","will",5367.2S,5507.1S,290,"CLINTON:","Yes",15654,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"15656","further",5367.2S,5507.1S,290,"CLINTON:","Yes",15655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15657","peace",5367.2S,5507.1S,290,"CLINTON:","Yes",15656,7.75,1.5,4.65,2.77,7.17,2.19,2,7.72,1.75,2.95,2.55,5.45,2.84
"15658","and",5367.2S,5507.1S,290,"CLINTON:","Yes",15657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15659","prosperity",5367.2S,5507.1S,290,"CLINTON:","Yes",15658,7.1,1.45,5.3,2.47,6.55,2.04,NA,NA,NA,NA,NA,NA,NA
"15660","but",5367.2S,5507.1S,290,"CLINTON:","Yes",15659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15661","also",5367.2S,5507.1S,290,"CLINTON:","Yes",15660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15662","stand",5367.2S,5507.1S,290,"CLINTON:","Yes",15661,5.27,1.83,3.1,2.05,5.89,1.68,NA,NA,NA,NA,NA,NA,NA
"15663","up",5367.2S,5507.1S,290,"CLINTON:","Yes",15662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15664","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15665","bullies",5367.2S,5507.1S,290,"CLINTON:","Yes",15664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15666","whether",5367.2S,5507.1S,290,"CLINTON:","Yes",15665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15667","they’re",5367.2S,5507.1S,290,"CLINTON:","Yes",15666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15668","abroad",5367.2S,5507.1S,290,"CLINTON:","Yes",15667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15669","or",5367.2S,5507.1S,290,"CLINTON:","Yes",15668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15670","at",5367.2S,5507.1S,290,"CLINTON:","Yes",15669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15671","home",5367.2S,5507.1S,290,"CLINTON:","Yes",15670,7.48,1.7,3.78,2.37,6.77,2.03,NA,7.91,1.63,4.21,2.94,5.9,2.3
"15672","we",5367.2S,5507.1S,290,"CLINTON:","Yes",15671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15673","cannot",5367.2S,5507.1S,290,"CLINTON:","Yes",15672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15674","let",5367.2S,5507.1S,290,"CLINTON:","Yes",15673,5.95,1.76,2.71,1.71,6.06,1.8,NA,NA,NA,NA,NA,NA,NA
"15675","those",5367.2S,5507.1S,290,"CLINTON:","Yes",15674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15676","who",5367.2S,5507.1S,290,"CLINTON:","Yes",15675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15677","would",5367.2S,5507.1S,290,"CLINTON:","Yes",15676,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"15678","try",5367.2S,5507.1S,290,"CLINTON:","Yes",15677,5.64,1.76,4,2.37,5.94,2.51,NA,NA,NA,NA,NA,NA,NA
"15679","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15680","destabilize",5367.2S,5507.1S,290,"CLINTON:","Yes",15679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15681","the",5367.2S,5507.1S,290,"CLINTON:","Yes",15680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15682","world",5367.2S,5507.1S,290,"CLINTON:","Yes",15681,6.46,1.57,4.55,2.3,5.12,2.47,NA,6.5,2.03,5.32,2.39,5.26,2.47
"15683","to",5367.2S,5507.1S,290,"CLINTON:","Yes",15682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15684","interfere",5367.2S,5507.1S,290,"CLINTON:","Yes",15683,3.94,1.86,4.33,2.78,4.71,2.24,NA,NA,NA,NA,NA,NA,NA
"15685","with",5367.2S,5507.1S,290,"CLINTON:","Yes",15684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15686","american",5367.2S,5507.1S,290,"CLINTON:","Yes",15685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15687","interests",5367.2S,5507.1S,290,"CLINTON:","Yes",15686,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"15688","and",5367.2S,5507.1S,290,"CLINTON:","Yes",15687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15689","security",5367.2S,5507.1S,290,"CLINTON:","Yes",15688,6.41,1.4,4.19,2.04,6,2.18,NA,7.28,1.51,4.22,2.45,5.53,2.27
"15690","your",5507.4S,5508.2S,291,"HOLT:","No",15689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15691","two",5507.4S,5508.2S,291,"HOLT:","No",15690,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"15692","minutes",5507.4S,5508.2S,291,"HOLT:","No",15691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15693","is",5507.4S,5508.2S,291,"HOLT:","No",15692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15694","to",5507.6S,5510.2S,292,"CLINTON:","Yes",15693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15695","be",5507.6S,5510.2S,292,"CLINTON:","Yes",15694,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"15696","given",5507.6S,5510.2S,292,"CLINTON:","Yes",15695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15697","any",5507.6S,5510.2S,292,"CLINTON:","Yes",15696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15698","opportunities",5507.6S,5510.2S,292,"CLINTON:","Yes",15697,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"15699","at",5507.6S,5510.2S,292,"CLINTON:","Yes",15698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15700","all",5507.6S,5510.2S,292,"CLINTON:","Yes",15699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15701","is",5510.3S,5510.8S,293,"HOLT:","No",15700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15702","expired",5510.3S,5510.8S,293,"HOLT:","No",15701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15703","lester",5510.9S,5512.2S,294,"TRUMP:","No",15702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15704","one",5510.9S,5512.2S,294,"TRUMP:","No",15703,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"15705","thing",5510.9S,5512.2S,294,"TRUMP:","No",15704,5.55,1.26,3.43,2.01,5.41,1.87,NA,4.83,0.83,4.17,1.72,4.77,1.28
"15706","i’d",5510.9S,5512.2S,294,"TRUMP:","No",15705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15707","like",5510.9S,5512.2S,294,"TRUMP:","No",15706,7.44,1.46,4.4,2.5,6.28,1.45,2,7.52,1.72,6.63,2.2,5.41,2.69
"15708","to",5510.9S,5512.2S,294,"TRUMP:","No",15707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15709","say",5510.9S,5512.2S,294,"TRUMP:","No",15708,5.91,1.66,4.43,2.48,6.88,1.83,NA,NA,NA,NA,NA,NA,NA
"15710","very",5512.3S,5513.7S,295,"HOLT:","No",15709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15711","quickly",5512.3S,5513.7S,295,"HOLT:","No",15710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15712","twenty",5512.3S,5513.7S,295,"HOLT:","No",15711,6.25,1.89,3.67,2.06,5.14,2.4,NA,NA,NA,NA,NA,NA,NA
"15713","seconds",5512.3S,5513.7S,295,"HOLT:","No",15712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15714","i",5513S,5531.2S,296,"TRUMP:","Yes",15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15715","will",5513S,5531.2S,296,"TRUMP:","Yes",15714,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"15716","go",5513S,5531.2S,296,"TRUMP:","Yes",15715,6.32,1.25,4.86,2.41,5.33,2.11,NA,NA,NA,NA,NA,NA,NA
"15717","very",5513S,5531.2S,296,"TRUMP:","Yes",15716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15718","quickly",5513S,5531.2S,296,"TRUMP:","Yes",15717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15719","but",5513S,5531.2S,296,"TRUMP:","Yes",15718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
