"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"199","debate",233.6S,340.7S,2,"Wallace:","No",199,4.95,1.39,4.86,2.41,5.96,2.41,NA,NA,NA,NA,NA,NA,NA
"200","but",233.6S,340.7S,2,"Wallace:","No",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","i",233.6S,340.7S,2,"Wallace:","No",201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","want",233.6S,340.7S,2,"Wallace:","No",202,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"203","to",233.6S,340.7S,2,"Wallace:","No",203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","drill",233.6S,340.7S,2,"Wallace:","No",204,4.73,2.1,5.11,2.13,5.48,2.04,NA,4.4,1.57,5.4,1.69,4.8,1.73
"205","down",233.6S,340.7S,2,"Wallace:","No",205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","on",233.6S,340.7S,2,"Wallace:","No",206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","this",233.6S,340.7S,2,"Wallace:","No",207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","because",233.6S,340.7S,2,"Wallace:","No",208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","the",233.6S,340.7S,2,"Wallace:","No",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","next",233.6S,340.7S,2,"Wallace:","No",210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","president",233.6S,340.7S,2,"Wallace:","No",211,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"212","will",233.6S,340.7S,2,"Wallace:","No",212,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"213","almost",233.6S,340.7S,2,"Wallace:","No",213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","certainly",233.6S,340.7S,2,"Wallace:","No",214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","have",233.6S,340.7S,2,"Wallace:","No",215,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"216","at",233.6S,340.7S,2,"Wallace:","No",216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","least",233.6S,340.7S,2,"Wallace:","No",217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","one",233.6S,340.7S,2,"Wallace:","No",218,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"219","appointment",233.6S,340.7S,2,"Wallace:","No",219,4.43,1.69,4.8,2.5,6.68,2.26,NA,NA,NA,NA,NA,NA,NA
"220","and",233.6S,340.7S,2,"Wallace:","No",220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","likely",233.6S,340.7S,2,"Wallace:","No",221,6.9,1.37,4.42,2.29,6.14,2.1,NA,NA,NA,NA,NA,NA,NA
"222","or",233.6S,340.7S,2,"Wallace:","No",222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","possibly",233.6S,340.7S,2,"Wallace:","No",223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","two",233.6S,340.7S,2,"Wallace:","No",224,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"225","or",233.6S,340.7S,2,"Wallace:","No",225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","three",233.6S,340.7S,2,"Wallace:","No",226,5.43,1.08,3.38,2.09,5.45,2.06,NA,NA,NA,NA,NA,NA,NA
"227","appointments",233.6S,340.7S,2,"Wallace:","No",227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","which",233.6S,340.7S,2,"Wallace:","No",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","means",233.6S,340.7S,2,"Wallace:","No",229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","that",233.6S,340.7S,2,"Wallace:","No",230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","you",233.6S,340.7S,2,"Wallace:","No",231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","will",233.6S,340.7S,2,"Wallace:","No",232,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"233","in",233.6S,340.7S,2,"Wallace:","No",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","effect",233.6S,340.7S,2,"Wallace:","No",234,5.5,1.14,4.08,2.61,5.88,1.94,NA,NA,NA,NA,NA,NA,NA
"235","determine",233.6S,340.7S,2,"Wallace:","No",235,6,1.86,4.68,2.51,7.09,1.63,NA,NA,NA,NA,NA,NA,NA
"236","the",233.6S,340.7S,2,"Wallace:","No",236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","balance",233.6S,340.7S,2,"Wallace:","No",237,6.84,1.57,4.13,2.03,5.47,2.06,NA,NA,NA,NA,NA,NA,NA
"238","of",233.6S,340.7S,2,"Wallace:","No",238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","the",233.6S,340.7S,2,"Wallace:","No",239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","court",233.6S,340.7S,2,"Wallace:","No",240,3.52,2.09,4.43,2.71,3.94,2.48,NA,3.44,2.41,5.67,2.81,3.56,2.79
"241","for",233.6S,340.7S,2,"Wallace:","No",241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","what",233.6S,340.7S,2,"Wallace:","No",242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","could",233.6S,340.7S,2,"Wallace:","No",243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","be",233.6S,340.7S,2,"Wallace:","No",244,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"245","the",233.6S,340.7S,2,"Wallace:","No",245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","next",233.6S,340.7S,2,"Wallace:","No",246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","quarter",233.6S,340.7S,2,"Wallace:","No",247,5.61,2.03,3.85,2.46,6.04,1.99,NA,NA,NA,NA,NA,NA,NA
"248","century",233.6S,340.7S,2,"Wallace:","No",248,5.36,1.47,3.19,1.99,4.68,2.32,NA,NA,NA,NA,NA,NA,NA
"249","first",233.6S,340.7S,2,"Wallace:","No",249,7.33,1.28,4.9,2.83,6.38,2.32,NA,6.89,2.22,6.14,2.48,7.21,1.93
"250","of",233.6S,340.7S,2,"Wallace:","No",250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","all",233.6S,340.7S,2,"Wallace:","No",251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","where",233.6S,340.7S,2,"Wallace:","No",252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","do",233.6S,340.7S,2,"Wallace:","No",253,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"254","you",233.6S,340.7S,2,"Wallace:","No",254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","want",233.6S,340.7S,2,"Wallace:","No",255,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"256","to",233.6S,340.7S,2,"Wallace:","No",256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","see",233.6S,340.7S,2,"Wallace:","No",257,6.27,1.61,3.9,2.28,6,2.29,NA,NA,NA,NA,NA,NA,NA
"258","the",233.6S,340.7S,2,"Wallace:","No",258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","court",233.6S,340.7S,2,"Wallace:","No",259,3.52,2.09,4.43,2.71,3.94,2.48,NA,3.44,2.41,5.67,2.81,3.56,2.79
"260","take",233.6S,340.7S,2,"Wallace:","No",260,4.82,1.53,4.52,2.27,4.83,2.15,NA,NA,NA,NA,NA,NA,NA
"261","the",233.6S,340.7S,2,"Wallace:","No",261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","country",233.6S,340.7S,2,"Wallace:","No",262,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"263","and",233.6S,340.7S,2,"Wallace:","No",263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","secondly",233.6S,340.7S,2,"Wallace:","No",264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","what’s",233.6S,340.7S,2,"Wallace:","No",265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","your",233.6S,340.7S,2,"Wallace:","No",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","view",233.6S,340.7S,2,"Wallace:","No",267,6.67,1.35,3.3,2,6.84,1.89,NA,NA,NA,NA,NA,NA,NA
"268","on",233.6S,340.7S,2,"Wallace:","No",268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","how",233.6S,340.7S,2,"Wallace:","No",269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","the",233.6S,340.7S,2,"Wallace:","No",270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","constitution",233.6S,340.7S,2,"Wallace:","No",271,5.47,2.27,3.35,2.32,5.4,2.16,NA,NA,NA,NA,NA,NA,NA
"272","should",233.6S,340.7S,2,"Wallace:","No",272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","be",233.6S,340.7S,2,"Wallace:","No",273,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"274","interpreted",233.6S,340.7S,2,"Wallace:","No",274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","do",233.6S,340.7S,2,"Wallace:","No",275,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"276","the",233.6S,340.7S,2,"Wallace:","No",276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","founders",233.6S,340.7S,2,"Wallace:","No",277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","words",233.6S,340.7S,2,"Wallace:","No",278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","mean",233.6S,340.7S,2,"Wallace:","No",279,2.43,1.69,4.81,2.44,4.17,2.18,NA,NA,NA,NA,NA,NA,NA
"280","what",233.6S,340.7S,2,"Wallace:","No",280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","they",233.6S,340.7S,2,"Wallace:","No",281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","say",233.6S,340.7S,2,"Wallace:","No",282,5.91,1.66,4.43,2.48,6.88,1.83,NA,NA,NA,NA,NA,NA,NA
"283","or",233.6S,340.7S,2,"Wallace:","No",283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","is",233.6S,340.7S,2,"Wallace:","No",284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","it",233.6S,340.7S,2,"Wallace:","No",285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","a",233.6S,340.7S,2,"Wallace:","No",286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","living",233.6S,340.7S,2,"Wallace:","No",287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","document",233.6S,340.7S,2,"Wallace:","No",288,5.42,1.07,2.9,1.64,5.41,1.44,NA,NA,NA,NA,NA,NA,NA
"289","to",233.6S,340.7S,2,"Wallace:","No",289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","be",233.6S,340.7S,2,"Wallace:","No",290,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"291","applied",233.6S,340.7S,2,"Wallace:","No",291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","flexibly",233.6S,340.7S,2,"Wallace:","No",292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","according",233.6S,340.7S,2,"Wallace:","No",293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","to",233.6S,340.7S,2,"Wallace:","No",294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","changing",233.6S,340.7S,2,"Wallace:","No",295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","circumstances",233.6S,340.7S,2,"Wallace:","No",296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","in",233.6S,340.7S,2,"Wallace:","No",297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","this",233.6S,340.7S,2,"Wallace:","No",298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","segment",233.6S,340.7S,2,"Wallace:","No",299,4.63,1.42,3.61,2.12,5.29,1.83,NA,NA,NA,NA,NA,NA,NA
"300","secretary",233.6S,340.7S,2,"Wallace:","No",300,5.18,1.84,3.8,2.17,6.68,2.26,NA,5.76,1.3,4.66,2.04,5.86,1.62
"301","clinton",233.6S,340.7S,2,"Wallace:","No",301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","you",233.6S,340.7S,2,"Wallace:","No",302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","go",233.6S,340.7S,2,"Wallace:","No",303,6.32,1.25,4.86,2.41,5.33,2.11,NA,NA,NA,NA,NA,NA,NA
"304","first",233.6S,340.7S,2,"Wallace:","No",304,7.33,1.28,4.9,2.83,6.38,2.32,NA,6.89,2.22,6.14,2.48,7.21,1.93
"305","you",233.6S,340.7S,2,"Wallace:","No",305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","have",233.6S,340.7S,2,"Wallace:","No",306,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"307","two",233.6S,340.7S,2,"Wallace:","No",307,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"308","minutes",233.6S,340.7S,2,"Wallace:","No",308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","thank",340.8S,468.4S,3,"Clinton:","No",309,7.77,1.41,3.33,2.31,6.89,1.91,2,NA,NA,NA,NA,NA,NA
"310","you",340.8S,468.4S,3,"Clinton:","No",310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","very",340.8S,468.4S,3,"Clinton:","No",311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","much",340.8S,468.4S,3,"Clinton:","No",312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","chris",340.8S,468.4S,3,"Clinton:","No",313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","and",340.8S,468.4S,3,"Clinton:","No",314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","thanks",340.8S,468.4S,3,"Clinton:","No",315,7.73,1.78,4.05,2.25,6.72,2.11,2,NA,NA,NA,NA,NA,NA
"316","to",340.8S,468.4S,3,"Clinton:","No",316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","unlv",340.8S,468.4S,3,"Clinton:","No",317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","for",340.8S,468.4S,3,"Clinton:","No",318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","hosting",340.8S,468.4S,3,"Clinton:","No",319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","us",340.8S,468.4S,3,"Clinton:","No",320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","you",340.8S,468.4S,3,"Clinton:","No",321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","know",340.8S,468.4S,3,"Clinton:","No",322,6.82,1.44,3.24,2.02,5.78,1.96,NA,6.93,1.72,5.77,1.92,6.9,2.29
"323","i",340.8S,468.4S,3,"Clinton:","No",323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","think",340.8S,468.4S,3,"Clinton:","No",324,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"325","when",340.8S,468.4S,3,"Clinton:","No",325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","we",340.8S,468.4S,3,"Clinton:","No",326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","talk",340.8S,468.4S,3,"Clinton:","No",327,6.64,1.33,3.38,2.27,6.44,1.86,NA,NA,NA,NA,NA,NA,NA
"328","about",340.8S,468.4S,3,"Clinton:","No",328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","the",340.8S,468.4S,3,"Clinton:","No",329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","supreme",340.8S,468.4S,3,"Clinton:","No",330,6.14,2.01,4.28,2.32,6.11,2.58,NA,NA,NA,NA,NA,NA,NA
"331","court",340.8S,468.4S,3,"Clinton:","No",331,3.52,2.09,4.43,2.71,3.94,2.48,NA,3.44,2.41,5.67,2.81,3.56,2.79
"332","it",340.8S,468.4S,3,"Clinton:","No",332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","really",340.8S,468.4S,3,"Clinton:","No",333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","raises",340.8S,468.4S,3,"Clinton:","No",334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","the",340.8S,468.4S,3,"Clinton:","No",335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","central",340.8S,468.4S,3,"Clinton:","No",336,5.33,1.2,3.5,1.91,5.76,2.21,NA,NA,NA,NA,NA,NA,NA
"337","issue",340.8S,468.4S,3,"Clinton:","No",337,3.95,2.06,4.55,2.52,5.47,2.48,NA,4.13,1.57,5.4,2.24,4.63,1.87
"338","in",340.8S,468.4S,3,"Clinton:","No",338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","this",340.8S,468.4S,3,"Clinton:","No",339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","election",340.8S,468.4S,3,"Clinton:","No",340,4.5,1.74,4.23,2.3,5,2.54,NA,NA,NA,NA,NA,NA,NA
"341","namely",340.8S,468.4S,3,"Clinton:","No",341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","what",340.8S,468.4S,3,"Clinton:","No",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","kind",340.8S,468.4S,3,"Clinton:","No",343,7.78,1.12,3.19,2.02,7.62,1.79,2,7.59,1.67,4.46,2.55,5.95,1.93
"344","of",340.8S,468.4S,3,"Clinton:","No",344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","country",340.8S,468.4S,3,"Clinton:","No",345,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"346","are",340.8S,468.4S,3,"Clinton:","No",346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","we",340.8S,468.4S,3,"Clinton:","No",347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","going",340.8S,468.4S,3,"Clinton:","No",348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","to",340.8S,468.4S,3,"Clinton:","No",349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","be",340.8S,468.4S,3,"Clinton:","No",350,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"351","what",340.8S,468.4S,3,"Clinton:","No",351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","kind",340.8S,468.4S,3,"Clinton:","No",352,7.78,1.12,3.19,2.02,7.62,1.79,2,7.59,1.67,4.46,2.55,5.95,1.93
"353","of",340.8S,468.4S,3,"Clinton:","No",353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","opportunities",340.8S,468.4S,3,"Clinton:","No",354,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"355","will",340.8S,468.4S,3,"Clinton:","No",355,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"356","we",340.8S,468.4S,3,"Clinton:","No",356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","provide",340.8S,468.4S,3,"Clinton:","No",357,6.67,1.41,4.76,2.49,5.96,1.92,NA,NA,NA,NA,NA,NA,NA
"358","for",340.8S,468.4S,3,"Clinton:","No",358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","our",340.8S,468.4S,3,"Clinton:","No",359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","citizens",340.8S,468.4S,3,"Clinton:","No",360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","what",340.8S,468.4S,3,"Clinton:","No",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","kind",340.8S,468.4S,3,"Clinton:","No",362,7.78,1.12,3.19,2.02,7.62,1.79,2,7.59,1.67,4.46,2.55,5.95,1.93
"363","of",340.8S,468.4S,3,"Clinton:","No",363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","rights",340.8S,468.4S,3,"Clinton:","No",364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","will",340.8S,468.4S,3,"Clinton:","No",365,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"366","americans",340.8S,468.4S,3,"Clinton:","No",366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","have",340.8S,468.4S,3,"Clinton:","No",367,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"368","and",340.8S,468.4S,3,"Clinton:","No",368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","i",340.8S,468.4S,3,"Clinton:","No",369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","feel",340.8S,468.4S,3,"Clinton:","No",370,6.27,1.93,4.05,2.69,5.5,1.83,NA,NA,NA,NA,NA,NA,NA
"371","strongly",340.8S,468.4S,3,"Clinton:","No",371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","that",340.8S,468.4S,3,"Clinton:","No",372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","the",340.8S,468.4S,3,"Clinton:","No",373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","supreme",340.8S,468.4S,3,"Clinton:","No",374,6.14,2.01,4.28,2.32,6.11,2.58,NA,NA,NA,NA,NA,NA,NA
"375","court",340.8S,468.4S,3,"Clinton:","No",375,3.52,2.09,4.43,2.71,3.94,2.48,NA,3.44,2.41,5.67,2.81,3.56,2.79
"376","needs",340.8S,468.4S,3,"Clinton:","No",376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","to",340.8S,468.4S,3,"Clinton:","No",377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","stand",340.8S,468.4S,3,"Clinton:","No",378,5.27,1.83,3.1,2.05,5.89,1.68,NA,NA,NA,NA,NA,NA,NA
"379","on",340.8S,468.4S,3,"Clinton:","No",379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","the",340.8S,468.4S,3,"Clinton:","No",380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","side",340.8S,468.4S,3,"Clinton:","No",381,5.32,1.32,3.14,2.08,5.82,1.91,NA,NA,NA,NA,NA,NA,NA
"382","of",340.8S,468.4S,3,"Clinton:","No",382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","the",340.8S,468.4S,3,"Clinton:","No",383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","american",340.8S,468.4S,3,"Clinton:","No",384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","people",340.8S,468.4S,3,"Clinton:","No",385,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"386","not",340.8S,468.4S,3,"Clinton:","No",386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","on",340.8S,468.4S,3,"Clinton:","No",387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","the",340.8S,468.4S,3,"Clinton:","No",388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","side",340.8S,468.4S,3,"Clinton:","No",389,5.32,1.32,3.14,2.08,5.82,1.91,NA,NA,NA,NA,NA,NA,NA
"390","of",340.8S,468.4S,3,"Clinton:","No",390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","the",340.8S,468.4S,3,"Clinton:","No",391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","powerful",340.8S,468.4S,3,"Clinton:","No",392,6.46,1.64,5.41,2.18,6.95,2.04,2,6.84,1.8,5.83,2.69,7.19,2.52
"393","corporations",340.8S,468.4S,3,"Clinton:","No",393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","and",340.8S,468.4S,3,"Clinton:","No",394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","the",340.8S,468.4S,3,"Clinton:","No",395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
