"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Debate","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"16298","everybody's",5289.3S,5419.8S,211,"Obama:","No",1,16298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16299","getting",5289.3S,5419.8S,211,"Obama:","No",1,16299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16300","a",5289.3S,5419.8S,211,"Obama:","No",1,16300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16301","fair",5289.3S,5419.8S,211,"Obama:","No",1,16301,7.14,1.42,3.29,2.17,6.12,1.9,2,6.67,1.95,5.4,2.08,5.77,1.89
"16302","share",5289.3S,5419.8S,211,"Obama:","No",1,16302,6.22,2.46,3.2,2.21,6.44,2.33,1,NA,NA,NA,NA,NA,NA
"16303","everybody's",5289.3S,5419.8S,211,"Obama:","No",1,16303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16304","doing",5289.3S,5419.8S,211,"Obama:","No",1,16304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16305","a",5289.3S,5419.8S,211,"Obama:","No",1,16305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16306","fair",5289.3S,5419.8S,211,"Obama:","No",1,16306,7.14,1.42,3.29,2.17,6.12,1.9,2,6.67,1.95,5.4,2.08,5.77,1.89
"16307","share",5289.3S,5419.8S,211,"Obama:","No",1,16307,6.22,2.46,3.2,2.21,6.44,2.33,1,NA,NA,NA,NA,NA,NA
"16308","and",5289.3S,5419.8S,211,"Obama:","No",1,16308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16309","everybody's",5289.3S,5419.8S,211,"Obama:","No",1,16309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16310","playing",5289.3S,5419.8S,211,"Obama:","No",1,16310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16311","by",5289.3S,5419.8S,211,"Obama:","No",1,16311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16312","the",5289.3S,5419.8S,211,"Obama:","No",1,16312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16313","same",5289.3S,5419.8S,211,"Obama:","No",1,16313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16314","rules",5289.3S,5419.8S,211,"Obama:","No",1,16314,NA,NA,NA,NA,NA,NA,NA,4.23,1.41,4.38,1.52,3.34,1.86
"16315","you",5289.3S,5419.8S,211,"Obama:","No",1,16315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16316","know",5289.3S,5419.8S,211,"Obama:","No",1,16316,6.82,1.44,3.24,2.02,5.78,1.96,NA,6.93,1.72,5.77,1.92,6.9,2.29
"16317","four",5289.3S,5419.8S,211,"Obama:","No",1,16317,5.26,1.28,3.39,2.17,5.65,2,NA,NA,NA,NA,NA,NA,NA
"16318","years",5289.3S,5419.8S,211,"Obama:","No",1,16318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16319","ago",5289.3S,5419.8S,211,"Obama:","No",1,16319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16320","i",5289.3S,5419.8S,211,"Obama:","No",1,16320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16321","said",5289.3S,5419.8S,211,"Obama:","No",1,16321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16322","that",5289.3S,5419.8S,211,"Obama:","No",1,16322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16323","i'm",5289.3S,5419.8S,211,"Obama:","No",1,16323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16324","not",5289.3S,5419.8S,211,"Obama:","No",1,16324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16325","a",5289.3S,5419.8S,211,"Obama:","No",1,16325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16326","perfect",5289.3S,5419.8S,211,"Obama:","No",1,16326,7.19,2.18,4.71,2.69,6.53,2.32,3,NA,NA,NA,NA,NA,NA
"16327","man",5289.3S,5419.8S,211,"Obama:","No",1,16327,5.42,1.22,4.36,2.49,5.44,2.24,NA,6.73,1.7,5.24,2.31,5.53,2.23
"16328","and",5289.3S,5419.8S,211,"Obama:","No",1,16328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16329","i",5289.3S,5419.8S,211,"Obama:","No",1,16329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16330","wouldn't",5289.3S,5419.8S,211,"Obama:","No",1,16330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16331","be",5289.3S,5419.8S,211,"Obama:","No",1,16331,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"16332","a",5289.3S,5419.8S,211,"Obama:","No",1,16332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16333","perfect",5289.3S,5419.8S,211,"Obama:","No",1,16333,7.19,2.18,4.71,2.69,6.53,2.32,3,NA,NA,NA,NA,NA,NA
"16334","president",5289.3S,5419.8S,211,"Obama:","No",1,16334,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"16335","and",5289.3S,5419.8S,211,"Obama:","No",1,16335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16336","that's",5289.3S,5419.8S,211,"Obama:","No",1,16336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16337","probably",5289.3S,5419.8S,211,"Obama:","No",1,16337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16338","a",5289.3S,5419.8S,211,"Obama:","No",1,16338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16339","promise",5289.3S,5419.8S,211,"Obama:","No",1,16339,6.64,1.59,3.9,2.32,6.47,1.96,1,NA,NA,NA,NA,NA,NA
"16340","that",5289.3S,5419.8S,211,"Obama:","No",1,16340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16341","governor",5289.3S,5419.8S,211,"Obama:","No",1,16341,5.32,1.49,3.65,2.3,6.05,2.46,NA,NA,NA,NA,NA,NA,NA
"16342","romney",5289.3S,5419.8S,211,"Obama:","No",1,16342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16343","thinks",5289.3S,5419.8S,211,"Obama:","No",1,16343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16344","i've",5289.3S,5419.8S,211,"Obama:","No",1,16344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16345","kept",5289.3S,5419.8S,211,"Obama:","No",1,16345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16346","but",5289.3S,5419.8S,211,"Obama:","No",1,16346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16347","i",5289.3S,5419.8S,211,"Obama:","No",1,16347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16348","also",5289.3S,5419.8S,211,"Obama:","No",1,16348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16349","promised",5289.3S,5419.8S,211,"Obama:","No",1,16349,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"16350","that",5289.3S,5419.8S,211,"Obama:","No",1,16350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16351","i'd",5289.3S,5419.8S,211,"Obama:","No",1,16351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16352","fight",5289.3S,5419.8S,211,"Obama:","No",1,16352,3.54,1.99,6.33,2.4,4.68,2.46,-1,3.76,2.63,7.15,2.19,5.27,2.69
"16353","every",5289.3S,5419.8S,211,"Obama:","No",1,16353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16354","single",5289.3S,5419.8S,211,"Obama:","No",1,16354,5.39,2.06,3.85,2.25,4.83,2.41,NA,NA,NA,NA,NA,NA,NA
"16355","day",5289.3S,5419.8S,211,"Obama:","No",1,16355,6.36,1.4,3.62,2.31,5.59,2.06,NA,6.66,1.43,5,2.02,5.88,1.43
"16356","on",5289.3S,5419.8S,211,"Obama:","No",1,16356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16357","behalf",5289.3S,5419.8S,211,"Obama:","No",1,16357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16358","of",5289.3S,5419.8S,211,"Obama:","No",1,16358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16359","the",5289.3S,5419.8S,211,"Obama:","No",1,16359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16360","american",5289.3S,5419.8S,211,"Obama:","No",1,16360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16361","people",5289.3S,5419.8S,211,"Obama:","No",1,16361,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"16362","and",5289.3S,5419.8S,211,"Obama:","No",1,16362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16363","the",5289.3S,5419.8S,211,"Obama:","No",1,16363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16364","middle",5289.3S,5419.8S,211,"Obama:","No",1,16364,5.22,1.48,2.85,2.06,5.11,1.49,NA,NA,NA,NA,NA,NA,NA
"16365","class",5289.3S,5419.8S,211,"Obama:","No",1,16365,5.73,1.52,4.43,1.99,5.24,2.31,NA,4.37,2.11,3.93,2.23,4.8,2.17
"16366","and",5289.3S,5419.8S,211,"Obama:","No",1,16366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16367","all",5289.3S,5419.8S,211,"Obama:","No",1,16367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16368","those",5289.3S,5419.8S,211,"Obama:","No",1,16368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16369","who",5289.3S,5419.8S,211,"Obama:","No",1,16369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16370","are",5289.3S,5419.8S,211,"Obama:","No",1,16370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16371","striving",5289.3S,5419.8S,211,"Obama:","No",1,16371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16372","to",5289.3S,5419.8S,211,"Obama:","No",1,16372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16373","get",5289.3S,5419.8S,211,"Obama:","No",1,16373,6.09,1.57,3.67,2.03,5.65,1.93,NA,NA,NA,NA,NA,NA,NA
"16374","in",5289.3S,5419.8S,211,"Obama:","No",1,16374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16375","the",5289.3S,5419.8S,211,"Obama:","No",1,16375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16376","middle",5289.3S,5419.8S,211,"Obama:","No",1,16376,5.22,1.48,2.85,2.06,5.11,1.49,NA,NA,NA,NA,NA,NA,NA
"16377","class",5289.3S,5419.8S,211,"Obama:","No",1,16377,5.73,1.52,4.43,1.99,5.24,2.31,NA,4.37,2.11,3.93,2.23,4.8,2.17
"16378","i've",5289.3S,5419.8S,211,"Obama:","No",1,16378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16379","kept",5289.3S,5419.8S,211,"Obama:","No",1,16379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16380","that",5289.3S,5419.8S,211,"Obama:","No",1,16380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16381","promise",5289.3S,5419.8S,211,"Obama:","No",1,16381,6.64,1.59,3.9,2.32,6.47,1.96,1,NA,NA,NA,NA,NA,NA
"16382","and",5289.3S,5419.8S,211,"Obama:","No",1,16382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16383","if",5289.3S,5419.8S,211,"Obama:","No",1,16383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16384","you'll",5289.3S,5419.8S,211,"Obama:","No",1,16384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16385","vote",5289.3S,5419.8S,211,"Obama:","No",1,16385,5.24,1.81,5.05,2.21,6.79,2.2,NA,6.63,1.59,5.3,2.22,6.93,2.07
"16386","for",5289.3S,5419.8S,211,"Obama:","No",1,16386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16387","me",5289.3S,5419.8S,211,"Obama:","No",1,16387,NA,NA,NA,NA,NA,NA,NA,8.06,1.29,5.97,2.66,7.88,1.6
"16388","then",5289.3S,5419.8S,211,"Obama:","No",1,16388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16389","i",5289.3S,5419.8S,211,"Obama:","No",1,16389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16390","promise",5289.3S,5419.8S,211,"Obama:","No",1,16390,6.64,1.59,3.9,2.32,6.47,1.96,1,NA,NA,NA,NA,NA,NA
"16391","i'll",5289.3S,5419.8S,211,"Obama:","No",1,16391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16392","fight",5289.3S,5419.8S,211,"Obama:","No",1,16392,3.54,1.99,6.33,2.4,4.68,2.46,-1,3.76,2.63,7.15,2.19,5.27,2.69
"16393","just",5289.3S,5419.8S,211,"Obama:","No",1,16393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16394","as",5289.3S,5419.8S,211,"Obama:","No",1,16394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16395","hard",5289.3S,5419.8S,211,"Obama:","No",1,16395,4.35,1.97,4.5,2.75,4.96,2.31,-1,5.22,1.82,5.12,2.19,5.59,1.63
"16396","in",5289.3S,5419.8S,211,"Obama:","No",1,16396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16397","a",5289.3S,5419.8S,211,"Obama:","No",1,16397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16398","second",5289.3S,5419.8S,211,"Obama:","No",1,16398,5.23,1.57,3.48,1.91,5.35,2.06,NA,NA,NA,NA,NA,NA,NA
"16399","term",5289.3S,5419.8S,211,"Obama:","No",1,16399,5.57,1.33,3.6,2.06,5.5,1.57,NA,NA,NA,NA,NA,NA,NA
"16400","governor",5420.3S,5421.8S,212,"Lehrer:","No",1,16400,5.32,1.49,3.65,2.3,6.05,2.46,NA,NA,NA,NA,NA,NA,NA
"16401","romney",5420.3S,5421.8S,212,"Lehrer:","No",1,16401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16402","your",5420.3S,5421.8S,212,"Lehrer:","No",1,16402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16403","two",5420.3S,5421.8S,212,"Lehrer:","No",1,16403,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"16404","minute",5420.3S,5421.8S,212,"Lehrer:","No",1,16404,5.5,1.47,3.76,2.64,4.17,2.28,NA,NA,NA,NA,NA,NA,NA
"16405","closing",5420.3S,5421.8S,212,"Lehrer:","No",1,16405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16406","thank",5421.9S,5547.9S,213,"Romney:","No",1,16406,7.77,1.41,3.33,2.31,6.89,1.91,2,NA,NA,NA,NA,NA,NA
"16407","you",5421.9S,5547.9S,213,"Romney:","No",1,16407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16408","jim",5421.9S,5547.9S,213,"Romney:","No",1,16408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16409","and",5421.9S,5547.9S,213,"Romney:","No",1,16409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16410","mr",5421.9S,5547.9S,213,"Romney:","No",1,16410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16411","president",5421.9S,5547.9S,213,"Romney:","No",1,16411,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"16412","and",5421.9S,5547.9S,213,"Romney:","No",1,16412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16413","thank",5421.9S,5547.9S,213,"Romney:","No",1,16413,7.77,1.41,3.33,2.31,6.89,1.91,2,NA,NA,NA,NA,NA,NA
"16414","you",5421.9S,5547.9S,213,"Romney:","No",1,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16415","for",5421.9S,5547.9S,213,"Romney:","No",1,16415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16416","tuning",5421.9S,5547.9S,213,"Romney:","No",1,16416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16417","in",5421.9S,5547.9S,213,"Romney:","No",1,16417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16418","this",5421.9S,5547.9S,213,"Romney:","No",1,16418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16419","evening",5421.9S,5547.9S,213,"Romney:","No",1,16419,7.09,1.87,3.1,2,5.22,2.21,NA,NA,NA,NA,NA,NA,NA
"16420","this",5421.9S,5547.9S,213,"Romney:","No",1,16420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16421","is",5421.9S,5547.9S,213,"Romney:","No",1,16421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16422","a",5421.9S,5547.9S,213,"Romney:","No",1,16422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16423","this",5421.9S,5547.9S,213,"Romney:","No",1,16423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16424","is",5421.9S,5547.9S,213,"Romney:","No",1,16424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16425","an",5421.9S,5547.9S,213,"Romney:","No",1,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16426","important",5421.9S,5547.9S,213,"Romney:","No",1,16426,6.82,1.4,4.71,2.35,6.39,1.97,2,NA,NA,NA,NA,NA,NA
"16427","election",5421.9S,5547.9S,213,"Romney:","No",1,16427,4.5,1.74,4.23,2.3,5,2.54,NA,NA,NA,NA,NA,NA,NA
"16428","and",5421.9S,5547.9S,213,"Romney:","No",1,16428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16429","i'm",5421.9S,5547.9S,213,"Romney:","No",1,16429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16430","concerned",5421.9S,5547.9S,213,"Romney:","No",1,16430,4.61,2.15,3.95,2.22,4.61,2.2,NA,4.06,1.61,5.55,2.13,4.45,1.98
"16431","about",5421.9S,5547.9S,213,"Romney:","No",1,16431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16432","america",5421.9S,5547.9S,213,"Romney:","No",1,16432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16433","i'm",5421.9S,5547.9S,213,"Romney:","No",1,16433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16434","concerned",5421.9S,5547.9S,213,"Romney:","No",1,16434,4.61,2.15,3.95,2.22,4.61,2.2,NA,4.06,1.61,5.55,2.13,4.45,1.98
"16435","about",5421.9S,5547.9S,213,"Romney:","No",1,16435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16436","the",5421.9S,5547.9S,213,"Romney:","No",1,16436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16437","direction",5421.9S,5547.9S,213,"Romney:","No",1,16437,5.45,1.36,3.33,2.22,6.18,2.02,NA,NA,NA,NA,NA,NA,NA
"16438","america",5421.9S,5547.9S,213,"Romney:","No",1,16438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16439","has",5421.9S,5547.9S,213,"Romney:","No",1,16439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16440","been",5421.9S,5547.9S,213,"Romney:","No",1,16440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16441","taking",5421.9S,5547.9S,213,"Romney:","No",1,16441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16442","over",5421.9S,5547.9S,213,"Romney:","No",1,16442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16443","the",5421.9S,5547.9S,213,"Romney:","No",1,16443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16444","last",5421.9S,5547.9S,213,"Romney:","No",1,16444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16445","four",5421.9S,5547.9S,213,"Romney:","No",1,16445,5.26,1.28,3.39,2.17,5.65,2,NA,NA,NA,NA,NA,NA,NA
"16446","years",5421.9S,5547.9S,213,"Romney:","No",1,16446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16447","i",5421.9S,5547.9S,213,"Romney:","No",1,16447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16448","know",5421.9S,5547.9S,213,"Romney:","No",1,16448,6.82,1.44,3.24,2.02,5.78,1.96,NA,6.93,1.72,5.77,1.92,6.9,2.29
"16449","this",5421.9S,5547.9S,213,"Romney:","No",1,16449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16450","is",5421.9S,5547.9S,213,"Romney:","No",1,16450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16451","bigger",5421.9S,5547.9S,213,"Romney:","No",1,16451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16452","than",5421.9S,5547.9S,213,"Romney:","No",1,16452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16453","election",5421.9S,5547.9S,213,"Romney:","No",1,16453,4.5,1.74,4.23,2.3,5,2.54,NA,NA,NA,NA,NA,NA,NA
"16454","about",5421.9S,5547.9S,213,"Romney:","No",1,16454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16455","the",5421.9S,5547.9S,213,"Romney:","No",1,16455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16456","two",5421.9S,5547.9S,213,"Romney:","No",1,16456,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"16457","of",5421.9S,5547.9S,213,"Romney:","No",1,16457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16458","us",5421.9S,5547.9S,213,"Romney:","No",1,16458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16459","as",5421.9S,5547.9S,213,"Romney:","No",1,16459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16460","individuals",5421.9S,5547.9S,213,"Romney:","No",1,16460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16461","it's",5421.9S,5547.9S,213,"Romney:","No",1,16461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16462","bigger",5421.9S,5547.9S,213,"Romney:","No",1,16462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16463","than",5421.9S,5547.9S,213,"Romney:","No",1,16463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16464","our",5421.9S,5547.9S,213,"Romney:","No",1,16464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16465","respective",5421.9S,5547.9S,213,"Romney:","No",1,16465,5.9,1.79,3.76,2.21,6.42,1.69,NA,NA,NA,NA,NA,NA,NA
"16466","parties",5421.9S,5547.9S,213,"Romney:","No",1,16466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16467","it's",5421.9S,5547.9S,213,"Romney:","No",1,16467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16468","an",5421.9S,5547.9S,213,"Romney:","No",1,16468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16469","election",5421.9S,5547.9S,213,"Romney:","No",1,16469,4.5,1.74,4.23,2.3,5,2.54,NA,NA,NA,NA,NA,NA,NA
"16470","about",5421.9S,5547.9S,213,"Romney:","No",1,16470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16471","the",5421.9S,5547.9S,213,"Romney:","No",1,16471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16472","course",5421.9S,5547.9S,213,"Romney:","No",1,16472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16473","of",5421.9S,5547.9S,213,"Romney:","No",1,16473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16474","america",5421.9S,5547.9S,213,"Romney:","No",1,16474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16475","what",5421.9S,5547.9S,213,"Romney:","No",1,16475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16476","kind",5421.9S,5547.9S,213,"Romney:","No",1,16476,7.78,1.12,3.19,2.02,7.62,1.79,2,7.59,1.67,4.46,2.55,5.95,1.93
"16477","of",5421.9S,5547.9S,213,"Romney:","No",1,16477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16478","america",5421.9S,5547.9S,213,"Romney:","No",1,16478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16479","do",5421.9S,5547.9S,213,"Romney:","No",1,16479,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"16480","you",5421.9S,5547.9S,213,"Romney:","No",1,16480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16481","want",5421.9S,5547.9S,213,"Romney:","No",1,16481,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"16482","to",5421.9S,5547.9S,213,"Romney:","No",1,16482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
